,MSN,StateCode,Year,Data,Parts
111588,Biomass,RI,2008,6180.0,0
111589,Biomass,RI,2009,7292.0,0
111590,Biomass,RI,2010,7029.0,0
111591,Biomass,RI,2011,6573.0,0
111592,Biomass,RI,2012,5747.0,0
111593,Biomass,RI,2013,5818.0,0
111594,Biomass,RI,2014,7473.0,0
111595,Biomass,RI,2015,7992.0,0
111596,Biomass,RI,2016,7496.0,0
111597,Biomass,RI,2017,7438.0,0
111598,Biomass,RI,2018,7335.0,0
111599,Biomass,RI,2019,7775.0,0
111640,Biomass,SC,2000,76662.0,0
111641,Biomass,SC,2001,57743.0,0
111642,Biomass,SC,2002,66321.0,0
111643,Biomass,SC,2003,66454.0,0
111644,Biomass,SC,2004,72682.0,0
111645,Biomass,SC,2005,75803.0,0
111646,Biomass,SC,2006,82290.0,0
111647,Biomass,SC,2007,82110.0,0
111648,Biomass,SC,2008,95330.0,0
111649,Biomass,SC,2009,98518.0,0
111650,Biomass,SC,2010,110565.0,0
111651,Biomass,SC,2011,120127.0,0
111652,Biomass,SC,2012,124748.0,0
111653,Biomass,SC,2013,125730.0,0
111654,Biomass,SC,2014,133352.0,0
111655,Biomass,SC,2015,126557.0,0
111656,Biomass,SC,2016,128715.0,0
111657,Biomass,SC,2017,133264.0,0
111658,Biomass,SC,2018,130186.0,0
111659,Biomass,SC,2019,128630.0,0
111700,Biomass,SD,2000,4693.0,0
111701,Biomass,SD,2001,5135.0,0
111702,Biomass,SD,2002,7412.0,0
111703,Biomass,SD,2003,12836.0,0
111704,Biomass,SD,2004,21930.0,0
111705,Biomass,SD,2005,28364.0,0
111706,Biomass,SD,2006,35473.0,0
111707,Biomass,SD,2007,38320.0,0
111708,Biomass,SD,2008,49636.0,0
111709,Biomass,SD,2009,57173.0,0
111710,Biomass,SD,2010,62740.0,0
111711,Biomass,SD,2011,62252.0,0
111712,Biomass,SD,2012,59574.0,0
111713,Biomass,SD,2013,62354.0,0
111714,Biomass,SD,2014,63075.0,0
111715,Biomass,SD,2015,66622.0,0
111716,Biomass,SD,2016,67029.0,0
111717,Biomass,SD,2017,68833.0,0
111718,Biomass,SD,2018,71151.0,0
111719,Biomass,SD,2019,69382.0,0
111760,Biomass,TN,2000,55158.0,0
111761,Biomass,TN,2001,66987.0,0
111762,Biomass,TN,2002,67157.0,0
111763,Biomass,TN,2003,62551.0,0
111764,Biomass,TN,2004,75510.0,0
111765,Biomass,TN,2005,80861.0,0
111766,Biomass,TN,2006,74197.0,0
111767,Biomass,TN,2007,77486.0,0
111768,Biomass,TN,2008,93744.0,0
111769,Biomass,TN,2009,92046.0,0
111770,Biomass,TN,2010,96901.0,0
111771,Biomass,TN,2011,97500.0,0
111772,Biomass,TN,2012,101260.0,0
111773,Biomass,TN,2013,106221.0,0
111774,Biomass,TN,2014,108498.0,0
111775,Biomass,TN,2015,105535.0,0
111776,Biomass,TN,2016,105961.0,0
111777,Biomass,TN,2017,100136.0,0
111778,Biomass,TN,2018,102168.0,0
111779,Biomass,TN,2019,96677.0,0
111820,Biomass,TX,2000,86905.0,0
111821,Biomass,TX,2001,76311.0,0
111822,Biomass,TX,2002,83970.0,0
111823,Biomass,TX,2003,81051.0,0
111824,Biomass,TX,2004,77520.0,0
111825,Biomass,TX,2005,82849.0,0
111826,Biomass,TX,2006,118986.0,0
111827,Biomass,TX,2007,143207.0,0
111828,Biomass,TX,2008,178702.0,0
111829,Biomass,TX,2009,144778.0,0
111830,Biomass,TX,2010,186609.0,0
111831,Biomass,TX,2011,218877.0,0
111832,Biomass,TX,2012,216418.0,0
111833,Biomass,TX,2013,231599.0,0
111834,Biomass,TX,2014,242481.0,0
111835,Biomass,TX,2015,237134.0,0
111836,Biomass,TX,2016,263650.0,0
111837,Biomass,TX,2017,259853.0,0
111838,Biomass,TX,2018,271523.0,0
111839,Biomass,TX,2019,262380.0,0
111880,Biomass,US,2000,3008229.0,0
111881,Biomass,US,2001,2626720.0,0
111882,Biomass,US,2002,2700621.0,0
111883,Biomass,US,2003,2806475.0,0
111884,Biomass,US,2004,3008074.0,0
111885,Biomass,US,2005,3112387.0,0
111886,Biomass,US,2006,3262140.0,0
111887,Biomass,US,2007,3484824.0,0
111888,Biomass,US,2008,3851392.0,0
111889,Biomass,US,2009,3939989.0,0
111890,Biomass,US,2010,4505629.0,0
111891,Biomass,US,2011,4608415.0,0
111892,Biomass,US,2012,4507251.0,0
111893,Biomass,US,2013,4818116.0,0
111894,Biomass,US,2014,4966141.0,0
111895,Biomass,US,2015,4949884.0,0
111896,Biomass,US,2016,4983326.0,0
111897,Biomass,US,2017,4953706.0,0
111898,Biomass,US,2018,5012667.0,0
111899,Biomass,US,2019,4915724.0,0
111940,Biomass,UT,2000,6658.0,0
111941,Biomass,UT,2001,4669.0,0
111942,Biomass,UT,2002,3720.0,0
111943,Biomass,UT,2003,3676.0,0
111944,Biomass,UT,2004,3639.0,0
111945,Biomass,UT,2005,5391.0,0
111946,Biomass,UT,2006,5061.0,0
111947,Biomass,UT,2007,6539.0,0
111948,Biomass,UT,2008,7635.0,0
111949,Biomass,UT,2009,7108.0,0
111950,Biomass,UT,2010,8090.0,0
111951,Biomass,UT,2011,9627.0,0
111952,Biomass,UT,2012,10023.0,0
111953,Biomass,UT,2013,10907.0,0
111954,Biomass,UT,2014,11185.0,0
111955,Biomass,UT,2015,14999.0,0
111956,Biomass,UT,2016,16556.0,0
111957,Biomass,UT,2017,16042.0,0
111958,Biomass,UT,2018,16875.0,0
111959,Biomass,UT,2019,17831.0,0
112000,Biomass,VA,2000,109264.0,0
112001,Biomass,VA,2001,84593.0,0
112002,Biomass,VA,2002,72645.0,0
112003,Biomass,VA,2003,92064.0,0
112004,Biomass,VA,2004,101183.0,0
112005,Biomass,VA,2005,116524.0,0
112006,Biomass,VA,2006,118695.0,0
112007,Biomass,VA,2007,122029.0,0
112008,Biomass,VA,2008,129287.0,0
112009,Biomass,VA,2009,128594.0,0
112010,Biomass,VA,2010,127061.0,0
112011,Biomass,VA,2011,121982.0,0
112012,Biomass,VA,2012,122117.0,0
112013,Biomass,VA,2013,138197.0,0
112014,Biomass,VA,2014,155873.0,0
112015,Biomass,VA,2015,155717.0,0
112016,Biomass,VA,2016,150973.0,0
112017,Biomass,VA,2017,150902.0,0
112018,Biomass,VA,2018,157733.0,0
112019,Biomass,VA,2019,144494.0,0
112060,Biomass,VT,2000,8773.0,0
112061,Biomass,VT,2001,8044.0,0
112062,Biomass,VT,2002,11230.0,0
112063,Biomass,VT,2003,12218.0,0
112064,Biomass,VT,2004,9990.0,0
112065,Biomass,VT,2005,12224.0,0
112066,Biomass,VT,2006,12622.0,0
112067,Biomass,VT,2007,12457.0,0
112068,Biomass,VT,2008,13909.0,0
112069,Biomass,VT,2009,19457.0,0
112070,Biomass,VT,2010,21407.0,0
112071,Biomass,VT,2011,18657.0,0
112072,Biomass,VT,2012,16557.0,0
112073,Biomass,VT,2013,21134.0,0
112074,Biomass,VT,2014,20763.0,0
112075,Biomass,VT,2015,26814.0,0
112076,Biomass,VT,2016,24704.0,0
112077,Biomass,VT,2017,24275.0,0
112078,Biomass,VT,2018,27029.0,0
112079,Biomass,VT,2019,25691.0,0
112120,Biomass,WA,2000,92090.0,0
112121,Biomass,WA,2001,94803.0,0
112122,Biomass,WA,2002,93639.0,0
112123,Biomass,WA,2003,101419.0,0
112124,Biomass,WA,2004,94563.0,0
112125,Biomass,WA,2005,88946.0,0
112126,Biomass,WA,2006,112653.0,0
112127,Biomass,WA,2007,90416.0,0
112128,Biomass,WA,2008,96149.0,0
112129,Biomass,WA,2009,106097.0,0
112130,Biomass,WA,2010,126209.0,0
112131,Biomass,WA,2011,125648.0,0
112132,Biomass,WA,2012,121432.0,0
112133,Biomass,WA,2013,128945.0,0
112134,Biomass,WA,2014,130961.0,0
112135,Biomass,WA,2015,140355.0,0
112136,Biomass,WA,2016,149693.0,0
112137,Biomass,WA,2017,144842.0,0
112138,Biomass,WA,2018,144885.0,0
112139,Biomass,WA,2019,147127.0,0
112180,Biomass,WI,2000,95095.0,0
112181,Biomass,WI,2001,106139.0,0
112182,Biomass,WI,2002,84542.0,0
112183,Biomass,WI,2003,98278.0,0
112184,Biomass,WI,2004,87455.0,0
112185,Biomass,WI,2005,126407.0,0
112186,Biomass,WI,2006,122757.0,0
112187,Biomass,WI,2007,125458.0,0
112188,Biomass,WI,2008,138650.0,0
112189,Biomass,WI,2009,129045.0,0
112190,Biomass,WI,2010,154160.0,0
112191,Biomass,WI,2011,153143.0,0
112192,Biomass,WI,2012,147797.0,0
112193,Biomass,WI,2013,153862.0,0
112194,Biomass,WI,2014,155334.0,0
112195,Biomass,WI,2015,162211.0,0
112196,Biomass,WI,2016,158559.0,0
112197,Biomass,WI,2017,156703.0,0
112198,Biomass,WI,2018,163633.0,0
112199,Biomass,WI,2019,159103.0,0
112240,Biomass,WV,2000,5621.0,0
112241,Biomass,WV,2001,5286.0,0
112242,Biomass,WV,2002,5251.0,0
112243,Biomass,WV,2003,5750.0,0
112244,Biomass,WV,2004,5897.0,0
112245,Biomass,WV,2005,12677.0,0
112246,Biomass,WV,2006,11509.0,0
112247,Biomass,WV,2007,12758.0,0
112248,Biomass,WV,2008,17359.0,0
112249,Biomass,WV,2009,27520.0,0
112250,Biomass,WV,2010,29639.0,0
112251,Biomass,WV,2011,28625.0,0
112252,Biomass,WV,2012,25431.0,0
112253,Biomass,WV,2013,31139.0,0
112254,Biomass,WV,2014,31440.0,0
112255,Biomass,WV,2015,19150.0,0
112256,Biomass,WV,2016,19414.0,0
112257,Biomass,WV,2017,19020.0,0
112258,Biomass,WV,2018,20479.0,0
112259,Biomass,WV,2019,19769.0,0
112300,Biomass,WY,2000,1516.0,0
112301,Biomass,WY,2001,1128.0,0
112302,Biomass,WY,2002,1115.0,0
112303,Biomass,WY,2003,1202.0,0
112304,Biomass,WY,2004,1203.0,0
112305,Biomass,WY,2005,3289.0,0
112306,Biomass,WY,2006,2982.0,0
112307,Biomass,WY,2007,3645.0,0
112308,Biomass,WY,2008,4188.0,0
112309,Biomass,WY,2009,3280.0,0
112310,Biomass,WY,2010,3687.0,0
112311,Biomass,WY,2011,4436.0,0
112312,Biomass,WY,2012,4728.0,0
112313,Biomass,WY,2013,5047.0,0
112314,Biomass,WY,2014,5164.0,0
112315,Biomass,WY,2015,8595.0,0
112316,Biomass,WY,2016,8305.0,0
112317,Biomass,WY,2017,8582.0,0
112318,Biomass,WY,2018,8396.0,0
112319,Biomass,WY,2019,8858.0,0
582726,Geothermal,AK,2000,86.0,0
582727,Geothermal,AK,2001,86.0,0
582728,Geothermal,AK,2002,86.0,0
582729,Geothermal,AK,2003,89.0,0
582730,Geothermal,AK,2004,88.0,0
582731,Geothermal,AK,2005,90.0,0
582732,Geothermal,AK,2006,87.0,0
582733,Geothermal,AK,2007,87.0,0
582734,Geothermal,AK,2008,130.0,0
582735,Geothermal,AK,2009,151.0,0
582736,Geothermal,AK,2010,153.0,0
582737,Geothermal,AK,2011,214.0,0
582738,Geothermal,AK,2012,186.0,0
582739,Geothermal,AK,2013,186.0,0
582740,Geothermal,AK,2014,186.0,0
582741,Geothermal,AK,2015,186.0,0
582742,Geothermal,AK,2016,186.0,0
582743,Geothermal,AK,2017,186.0,0
582744,Geothermal,AK,2018,186.0,0
582745,Geothermal,AK,2019,186.0,0
582786,Geothermal,AL,2000,62.0,0
582787,Geothermal,AL,2001,65.0,0
582788,Geothermal,AL,2002,67.0,0
582789,Geothermal,AL,2003,62.0,0
582790,Geothermal,AL,2004,68.0,0
582791,Geothermal,AL,2005,78.0,0
582792,Geothermal,AL,2006,85.0,0
582793,Geothermal,AL,2007,98.0,0
582794,Geothermal,AL,2008,117.0,0
582795,Geothermal,AL,2009,126.0,0
582796,Geothermal,AL,2010,138.0,0
582797,Geothermal,AL,2011,135.0,0
582798,Geothermal,AL,2012,141.0,0
582799,Geothermal,AL,2013,141.0,0
582800,Geothermal,AL,2014,141.0,0
582801,Geothermal,AL,2015,141.0,0
582802,Geothermal,AL,2016,141.0,0
582803,Geothermal,AL,2017,141.0,0
582804,Geothermal,AL,2018,141.0,0
582805,Geothermal,AL,2019,141.0,0
582846,Geothermal,AR,2000,192.0,0
582847,Geothermal,AR,2001,212.0,0
582848,Geothermal,AR,2002,228.0,0
582849,Geothermal,AR,2003,282.0,0
582850,Geothermal,AR,2004,306.0,0
582851,Geothermal,AR,2005,349.0,0
582852,Geothermal,AR,2006,401.0,0
582853,Geothermal,AR,2007,482.0,0
582854,Geothermal,AR,2008,572.0,0
582855,Geothermal,AR,2009,702.0,0
582856,Geothermal,AR,2010,773.0,0
582857,Geothermal,AR,2011,750.0,0
582858,Geothermal,AR,2012,808.0,0
582859,Geothermal,AR,2013,808.0,0
582860,Geothermal,AR,2014,808.0,0
582861,Geothermal,AR,2015,808.0,0
582862,Geothermal,AR,2016,808.0,0
582863,Geothermal,AR,2017,808.0,0
582864,Geothermal,AR,2018,808.0,0
582865,Geothermal,AR,2019,808.0,0
582906,Geothermal,AZ,2000,286.0,0
582907,Geothermal,AZ,2001,287.0,0
582908,Geothermal,AZ,2002,294.0,0
582909,Geothermal,AZ,2003,235.0,0
582910,Geothermal,AZ,2004,255.0,0
582911,Geothermal,AZ,2005,283.0,0
582912,Geothermal,AZ,2006,287.0,0
582913,Geothermal,AZ,2007,302.0,0
582914,Geothermal,AZ,2008,366.0,0
582915,Geothermal,AZ,2009,329.0,0
582916,Geothermal,AZ,2010,339.0,0
582917,Geothermal,AZ,2011,345.0,0
582918,Geothermal,AZ,2012,345.0,0
582919,Geothermal,AZ,2013,345.0,0
582920,Geothermal,AZ,2014,345.0,0
582921,Geothermal,AZ,2015,345.0,0
582922,Geothermal,AZ,2016,345.0,0
582923,Geothermal,AZ,2017,345.0,0
582924,Geothermal,AZ,2018,345.0,0
582925,Geothermal,AZ,2019,345.0,0
582966,Geothermal,CA,2000,127600.0,0
582967,Geothermal,CA,2001,128077.0,0
582968,Geothermal,CA,2002,135221.0,0
582969,Geothermal,CA,2003,133310.0,0
582970,Geothermal,CA,2004,133248.0,0
582971,Geothermal,CA,2005,132375.0,0
582972,Geothermal,CA,2006,129319.0,0
582973,Geothermal,CA,2007,130592.0,0
582974,Geothermal,CA,2008,129143.0,0
582975,Geothermal,CA,2009,127461.0,0
582976,Geothermal,CA,2010,124981.0,0
582977,Geothermal,CA,2011,124092.0,0
582978,Geothermal,CA,2012,121269.0,0
582979,Geothermal,CA,2013,119556.0,0
582980,Geothermal,CA,2014,117226.0,0
582981,Geothermal,CA,2015,112878.0,0
582982,Geothermal,CA,2016,107912.0,0
582983,Geothermal,CA,2017,108637.0,0
582984,Geothermal,CA,2018,108445.0,0
582985,Geothermal,CA,2019,99329.0,0
583026,Geothermal,CO,2000,578.0,0
583027,Geothermal,CO,2001,579.0,0
583028,Geothermal,CO,2002,582.0,0
583029,Geothermal,CO,2003,538.0,0
583030,Geothermal,CO,2004,562.0,0
583031,Geothermal,CO,2005,605.0,0
583032,Geothermal,CO,2006,603.0,0
583033,Geothermal,CO,2007,621.0,0
583034,Geothermal,CO,2008,702.0,0
583035,Geothermal,CO,2009,697.0,0
583036,Geothermal,CO,2010,721.0,0
583037,Geothermal,CO,2011,741.0,0
583038,Geothermal,CO,2012,759.0,0
583039,Geothermal,CO,2013,759.0,0
583040,Geothermal,CO,2014,759.0,0
583041,Geothermal,CO,2015,759.0,0
583042,Geothermal,CO,2016,759.0,0
583043,Geothermal,CO,2017,759.0,0
583044,Geothermal,CO,2018,759.0,0
583045,Geothermal,CO,2019,759.0,0
583086,Geothermal,CT,2000,5.0,0
583087,Geothermal,CT,2001,5.0,0
583088,Geothermal,CT,2002,5.0,0
583089,Geothermal,CT,2003,7.0,0
583090,Geothermal,CT,2004,7.0,0
583091,Geothermal,CT,2005,8.0,0
583092,Geothermal,CT,2006,9.0,0
583093,Geothermal,CT,2007,11.0,0
583094,Geothermal,CT,2008,14.0,0
583095,Geothermal,CT,2009,17.0,0
583096,Geothermal,CT,2010,20.0,0
583097,Geothermal,CT,2011,19.0,0
583098,Geothermal,CT,2012,21.0,0
583099,Geothermal,CT,2013,21.0,0
583100,Geothermal,CT,2014,21.0,0
583101,Geothermal,CT,2015,21.0,0
583102,Geothermal,CT,2016,21.0,0
583103,Geothermal,CT,2017,21.0,0
583104,Geothermal,CT,2018,21.0,0
583105,Geothermal,CT,2019,21.0,0
583146,Geothermal,DC,2000,0.0,0
583147,Geothermal,DC,2001,0.0,0
583148,Geothermal,DC,2002,0.0,0
583149,Geothermal,DC,2003,0.0,0
583150,Geothermal,DC,2004,0.0,0
583151,Geothermal,DC,2005,0.0,0
583152,Geothermal,DC,2006,0.0,0
583153,Geothermal,DC,2007,0.0,0
583154,Geothermal,DC,2008,0.0,0
583155,Geothermal,DC,2009,0.0,0
583156,Geothermal,DC,2010,6.0,0
583157,Geothermal,DC,2011,59.0,0
583158,Geothermal,DC,2012,22.0,0
583159,Geothermal,DC,2013,22.0,0
583160,Geothermal,DC,2014,22.0,0
583161,Geothermal,DC,2015,22.0,0
583162,Geothermal,DC,2016,22.0,0
583163,Geothermal,DC,2017,22.0,0
583164,Geothermal,DC,2018,22.0,0
583165,Geothermal,DC,2019,22.0,0
583206,Geothermal,DE,2000,89.0,0
583207,Geothermal,DE,2001,100.0,0
583208,Geothermal,DE,2002,109.0,0
583209,Geothermal,DE,2003,142.0,0
583210,Geothermal,DE,2004,154.0,0
583211,Geothermal,DE,2005,176.0,0
583212,Geothermal,DE,2006,204.0,0
583213,Geothermal,DE,2007,247.0,0
583214,Geothermal,DE,2008,294.0,0
583215,Geothermal,DE,2009,367.0,0
583216,Geothermal,DE,2010,414.0,0
583217,Geothermal,DE,2011,401.0,0
583218,Geothermal,DE,2012,430.0,0
583219,Geothermal,DE,2013,430.0,0
583220,Geothermal,DE,2014,430.0,0
583221,Geothermal,DE,2015,430.0,0
583222,Geothermal,DE,2016,430.0,0
583223,Geothermal,DE,2017,430.0,0
583224,Geothermal,DE,2018,430.0,0
583225,Geothermal,DE,2019,430.0,0
583266,Geothermal,FL,2000,2157.0,0
583267,Geothermal,FL,2001,2444.0,0
583268,Geothermal,FL,2002,2663.0,0
583269,Geothermal,FL,2003,3507.0,0
583270,Geothermal,FL,2004,3849.0,0
583271,Geothermal,FL,2005,4434.0,0
583272,Geothermal,FL,2006,5034.0,0
583273,Geothermal,FL,2007,5908.0,0
583274,Geothermal,FL,2008,6889.0,0
583275,Geothermal,FL,2009,8444.0,0
583276,Geothermal,FL,2010,9516.0,0
583277,Geothermal,FL,2011,9799.0,0
583278,Geothermal,FL,2012,10056.0,0
583279,Geothermal,FL,2013,10056.0,0
583280,Geothermal,FL,2014,10056.0,0
583281,Geothermal,FL,2015,10056.0,0
583282,Geothermal,FL,2016,10056.0,0
583283,Geothermal,FL,2017,10056.0,0
583284,Geothermal,FL,2018,10056.0,0
583285,Geothermal,FL,2019,10056.0,0
583326,Geothermal,GA,2000,91.0,0
583327,Geothermal,GA,2001,101.0,0
583328,Geothermal,GA,2002,107.0,0
583329,Geothermal,GA,2003,125.0,0
583330,Geothermal,GA,2004,135.0,0
583331,Geothermal,GA,2005,153.0,0
583332,Geothermal,GA,2006,172.0,0
583333,Geothermal,GA,2007,203.0,0
583334,Geothermal,GA,2008,227.0,0
583335,Geothermal,GA,2009,276.0,0
583336,Geothermal,GA,2010,300.0,0
583337,Geothermal,GA,2011,291.0,0
583338,Geothermal,GA,2012,315.0,0
583339,Geothermal,GA,2013,315.0,0
583340,Geothermal,GA,2014,315.0,0
583341,Geothermal,GA,2015,315.0,0
583342,Geothermal,GA,2016,315.0,0
583343,Geothermal,GA,2017,315.0,0
583344,Geothermal,GA,2018,315.0,0
583345,Geothermal,GA,2019,315.0,0
583386,Geothermal,HI,2000,2681.0,0
583387,Geothermal,HI,2001,2143.0,0
583388,Geothermal,HI,2002,748.0,0
583389,Geothermal,HI,2003,1813.0,0
583390,Geothermal,HI,2004,2144.0,0
583391,Geothermal,HI,2005,2224.0,0
583392,Geothermal,HI,2006,2114.0,0
583393,Geothermal,HI,2007,2280.0,0
583394,Geothermal,HI,2008,2316.0,0
583395,Geothermal,HI,2009,1643.0,0
583396,Geothermal,HI,2010,1964.0,0
583397,Geothermal,HI,2011,2183.0,0
583398,Geothermal,HI,2012,2491.0,0
583399,Geothermal,HI,2013,2630.0,0
583400,Geothermal,HI,2014,2422.0,0
583401,Geothermal,HI,2015,2154.0,0
583402,Geothermal,HI,2016,2409.0,0
583403,Geothermal,HI,2017,2980.0,0
583404,Geothermal,HI,2018,1010.0,0
583405,Geothermal,HI,2019,8.0,0
583446,Geothermal,IA,2000,315.0,0
583447,Geothermal,IA,2001,338.0,0
583448,Geothermal,IA,2002,369.0,0
583449,Geothermal,IA,2003,497.0,0
583450,Geothermal,IA,2004,555.0,0
583451,Geothermal,IA,2005,647.0,0
583452,Geothermal,IA,2006,708.0,0
583453,Geothermal,IA,2007,785.0,0
583454,Geothermal,IA,2008,874.0,0
583455,Geothermal,IA,2009,1037.0,0
583456,Geothermal,IA,2010,1170.0,0
583457,Geothermal,IA,2011,1359.0,0
583458,Geothermal,IA,2012,1281.0,0
583459,Geothermal,IA,2013,1281.0,0
583460,Geothermal,IA,2014,1281.0,0
583461,Geothermal,IA,2015,1281.0,0
583462,Geothermal,IA,2016,1281.0,0
583463,Geothermal,IA,2017,1281.0,0
583464,Geothermal,IA,2018,1281.0,0
583465,Geothermal,IA,2019,1281.0,0
583506,Geothermal,ID,2000,1307.0,0
583507,Geothermal,ID,2001,1520.0,0
583508,Geothermal,ID,2002,1530.0,0
583509,Geothermal,ID,2003,1312.0,0
583510,Geothermal,ID,2004,1397.0,0
583511,Geothermal,ID,2005,1525.0,0
583512,Geothermal,ID,2006,1510.0,0
583513,Geothermal,ID,2007,1537.0,0
583514,Geothermal,ID,2008,2325.0,0
583515,Geothermal,ID,2009,2122.0,0
583516,Geothermal,ID,2010,2120.0,0
583517,Geothermal,ID,2011,2164.0,0
583518,Geothermal,ID,2012,2213.0,0
583519,Geothermal,ID,2013,1881.0,0
583520,Geothermal,ID,2014,2252.0,0
583521,Geothermal,ID,2015,2207.0,0
583522,Geothermal,ID,2016,2167.0,0
583523,Geothermal,ID,2017,2280.0,0
583524,Geothermal,ID,2018,2259.0,0
583525,Geothermal,ID,2019,2354.0,0
583566,Geothermal,IL,2000,439.0,0
583567,Geothermal,IL,2001,474.0,0
583568,Geothermal,IL,2002,517.0,0
583569,Geothermal,IL,2003,672.0,0
583570,Geothermal,IL,2004,730.0,0
583571,Geothermal,IL,2005,836.0,0
583572,Geothermal,IL,2006,969.0,0
583573,Geothermal,IL,2007,1173.0,0
583574,Geothermal,IL,2008,1399.0,0
583575,Geothermal,IL,2009,1744.0,0
583576,Geothermal,IL,2010,1965.0,0
583577,Geothermal,IL,2011,1905.0,0
583578,Geothermal,IL,2012,2042.0,0
583579,Geothermal,IL,2013,2042.0,0
583580,Geothermal,IL,2014,2042.0,0
583581,Geothermal,IL,2015,2042.0,0
583582,Geothermal,IL,2016,2042.0,0
583583,Geothermal,IL,2017,2042.0,0
583584,Geothermal,IL,2018,2042.0,0
583585,Geothermal,IL,2019,2042.0,0
583626,Geothermal,IN,2000,1029.0,0
583627,Geothermal,IN,2001,1120.0,0
583628,Geothermal,IN,2002,1221.0,0
583629,Geothermal,IN,2003,1605.0,0
583630,Geothermal,IN,2004,1759.0,0
